user_id,traffic_bytes,duration_sec,frequency,T,D,F,TDF_Score,Books,Business,Education,Entertainment,Finance,Games,Health&Fitness ,Lifestyle ,Music,Navigation,News,Photo&Video,References ,Shopping,Social_Networking,Travel,Utilities,Weather,infant&mom,sports,country,city
497,645385753.0,100269.0,4340.0,8,8,8,888,755,0,0,666,546,887,0,887,888,878,888,333,0,334,888,888,888,321,0,555,China,big_chinese_city
718,640090895.0,87762.0,3804.0,8,8,8,888,887,777,246,888,767,877,0,666,888,888,877,566,876,866,887,867,888,334,0,435,China,big_chinese_city
731,624786645.0,88027.0,4325.0,8,8,8,888,768,0,444,888,666,888,0,767,877,777,557,766,666,577,888,876,878,754,0,345,China,big_chinese_city
13,623714482.0,219950.0,14059.0,8,8,8,888,767,0,878,888,888,888,0,888,888,888,888,546,867,888,888,888,888,457,0,878,China,big_chinese_city
397,623617530.0,96298.0,5077.0,8,8,8,888,132,0,0,735,123,888,0,888,677,888,778,222,0,434,878,344,888,344,223,0,China,big_chinese_city
763,594645439.0,171523.0,7059.0,8,8,8,888,734,0,0,888,777,888,0,888,887,888,878,686,788,677,888,788,888,888,0,522,China,big_chinese_city
824,569811044.0,128692.0,9626.0,8,8,8,888,888,0,888,778,667,888,0,888,888,888,888,775,776,888,888,776,888,212,0,788,China,big_chinese_city
793,564199663.0,115647.0,6803.0,8,8,8,888,888,0,334,778,787,888,0,888,888,888,888,887,788,777,888,877,878,645,0,433,China,big_chinese_city
202,530910848.0,29638.0,1434.0,8,6,5,865,0,0,0,873,235,655,0,766,743,865,875,0,0,121,855,865,866,635,0,0,China,big_chinese_city
933,525070735.0,107078.0,3452.0,8,8,7,887,447,0,0,557,455,667,0,545,888,877,887,0,547,887,888,546,887,0,0,877,China,big_chinese_city
626,510717303.0,115143.0,2784.0,8,8,7,887,0,0,0,677,787,787,0,678,875,686,885,0,0,557,886,888,887,888,0,0,China,big_chinese_city
48,510593233.0,165949.0,7458.0,8,8,8,888,888,0,121,778,433,888,0,778,777,778,888,445,435,788,888,667,888,888,0,666,China,big_chinese_city
990,484313774.0,107980.0,4781.0,8,8,8,888,887,0,0,888,787,888,0,877,888,888,888,343,777,887,888,877,888,567,0,354,China,big_chinese_city
433,476967590.0,25761.0,1348.0,8,5,5,855,0,0,0,653,0,655,0,435,212,656,876,886,111,222,854,0,756,0,0,0,China,big_chinese_city
988,467534882.0,139321.0,7439.0,8,8,8,888,446,0,512,888,667,888,0,888,877,888,888,346,878,878,888,888,888,888,0,556,China,big_chinese_city
840,453248205.0,17433.0,1009.0,8,4,4,844,243,0,0,854,112,655,0,656,634,534,754,333,445,754,864,334,843,0,0,112,China,big_chinese_city
179,436307123.0,94878.0,3344.0,8,8,7,887,222,0,0,767,767,887,0,776,567,887,888,873,536,878,887,766,888,465,0,535,China,big_chinese_city
47,435124123.0,93119.0,3830.0,8,8,8,888,654,0,0,667,744,877,744,888,777,888,888,0,877,655,888,776,767,0,0,523,China,big_chinese_city
288,433365383.0,103120.0,4927.0,8,8,8,888,885,0,113,888,678,888,0,888,677,777,888,0,766,888,888,888,888,242,0,888,China,big_chinese_city
733,431105002.0,182893.0,5718.0,8,8,8,888,856,0,0,667,887,888,0,888,788,888,888,777,888,787,888,777,888,876,0,888,China,big_chinese_city
602,430021998.0,89605.0,4784.0,8,8,8,888,577,0,0,888,877,777,0,888,777,888,878,222,888,766,878,777,888,466,0,677,China,big_chinese_city
262,426832816.0,15702.0,748.0,8,4,3,843,0,0,0,432,0,864,0,752,331,644,863,876,544,0,843,111,843,0,0,0,China,big_chinese_city
138,424050512.0,177629.0,6944.0,8,8,8,888,888,0,0,888,677,888,0,888,888,888,888,233,557,888,888,877,888,667,0,576,China,big_chinese_city
624,416947784.0,65409.0,3667.0,8,7,7,877,876,362,0,767,766,877,0,887,788,877,778,753,667,866,877,866,888,444,0,765,China,big_chinese_city
764,413674646.0,136313.0,7165.0,8,8,8,888,677,0,787,778,788,888,0,888,888,878,767,778,767,888,888,667,878,746,0,334,China,big_chinese_city
63,413443000.0,25981.0,1613.0,8,5,5,855,746,0,0,864,867,455,0,776,876,855,855,754,466,435,755,566,865,787,0,0,China,big_chinese_city
754,411326094.0,58019.0,1984.0,8,7,6,876,333,0,0,885,444,866,0,883,877,887,856,865,334,241,876,445,876,122,0,888,China,big_chinese_city
722,400014824.0,301174.0,10533.0,8,8,8,888,788,0,0,888,888,888,0,888,888,888,768,888,888,778,888,888,888,677,0,778,China,big_chinese_city
396,399727012.0,180917.0,8767.0,8,8,8,888,646,0,866,878,567,888,0,888,655,888,888,0,346,778,888,866,888,0,0,224,China,big_chinese_city
765,387577776.0,318672.0,4594.0,8,8,8,888,678,0,0,565,788,887,0,878,888,888,646,888,888,556,888,888,887,545,0,654,China,big_chinese_city
11,384333329.0,116691.0,5094.0,8,8,8,888,888,0,0,878,876,878,0,878,788,888,888,544,766,888,888,577,778,654,0,445,China,big_chinese_city
474,381968831.0,64701.0,3105.0,8,7,7,877,634,0,0,667,876,887,0,766,888,877,777,0,344,646,877,545,887,754,0,132,China,big_chinese_city
57,374056922.0,115679.0,5208.0,8,8,8,888,657,0,0,888,434,768,865,767,666,778,778,224,342,767,888,777,678,788,0,887,China,big_chinese_city
779,371782000.0,59664.0,3489.0,8,7,7,877,647,0,0,556,866,877,0,887,888,877,657,677,788,665,888,777,867,112,0,656,China,big_chinese_city
174,370852917.0,128093.0,4711.0,8,8,8,888,888,0,0,888,464,888,0,888,788,888,887,643,566,767,888,888,888,888,0,788,China,big_chinese_city
511,368518751.0,46102.0,639.0,8,7,3,873,0,0,0,886,0,332,0,555,0,873,885,0,0,885,753,111,872,0,0,0,China,big_chinese_city
815,367574559.0,101009.0,4793.0,8,8,8,888,887,0,0,787,768,888,0,878,887,888,557,887,787,887,888,888,878,434,0,446,China,big_chinese_city
802,353840086.0,47701.0,2357.0,8,7,6,876,777,0,112,866,843,876,0,887,755,877,887,646,866,765,877,877,866,775,0,666,China,big_chinese_city
69,340591250.0,71139.0,3976.0,8,7,8,878,888,0,0,767,555,878,0,877,677,877,876,222,544,566,888,766,877,767,0,676,China,big_chinese_city
777,337415172.0,61802.0,2757.0,8,7,7,877,776,0,466,677,766,877,0,887,888,877,767,454,865,866,877,876,877,0,0,576,China,big_chinese_city
190,330834954.0,74798.0,3004.0,8,8,7,887,777,0,0,887,864,877,0,888,666,877,887,0,454,887,777,677,887,456,0,343,China,big_chinese_city
839,327467130.0,67717.0,3437.0,8,7,7,877,667,0,655,876,677,787,0,767,887,877,657,887,786,777,877,888,877,645,0,224,China,big_chinese_city
112,315200657.0,47628.0,2202.0,8,7,6,876,0,0,0,888,111,855,0,766,446,876,888,112,223,111,866,876,766,0,0,788,China,big_chinese_city
973,313662943.0,46969.0,2790.0,8,7,7,877,113,0,442,867,632,767,0,765,556,667,877,222,434,555,887,677,757,856,0,567,China,big_chinese_city
941,312067207.0,74220.0,3697.0,8,8,7,887,0,0,0,778,364,888,0,876,777,877,666,0,646,888,887,646,877,877,0,335,China,big_chinese_city
746,300591322.0,166673.0,4597.0,8,8,8,888,677,0,0,787,576,888,0,787,888,787,577,764,565,887,888,888,888,112,0,555,China,big_chinese_city
819,299387054.0,63471.0,2988.0,8,7,7,877,576,0,0,777,567,777,0,888,888,877,666,443,456,776,877,887,776,787,0,112,China,big_chinese_city
759,297538445.0,41999.0,2664.0,8,6,7,867,534,0,0,745,667,877,0,476,767,866,777,666,677,556,877,666,867,877,0,112,China,big_chinese_city
798,297431750.0,117567.0,7353.0,8,8,8,888,577,0,0,878,778,888,0,888,888,888,888,788,678,567,888,888,888,888,0,567,China,big_chinese_city
834,292400041.0,81212.0,4302.0,8,8,8,888,656,0,0,677,567,878,0,778,776,678,656,788,678,543,888,877,678,334,0,111,China,big_chinese_city
838,290379677.0,268024.0,6459.0,8,8,8,888,788,0,0,677,788,888,0,888,888,788,788,888,788,778,888,788,788,0,0,524,China,big_chinese_city
766,289310624.0,160074.0,3524.0,8,8,7,887,667,0,433,111,788,887,0,766,888,787,657,888,888,635,887,887,787,0,0,0,China,big_chinese_city
982,287142143.0,71188.0,4571.0,8,7,8,878,756,0,0,878,577,767,0,656,788,678,767,567,778,766,888,887,657,345,0,346,China,big_chinese_city
568,281379075.0,33314.0,1113.0,8,6,4,864,211,0,0,784,763,865,0,864,853,765,653,0,0,112,864,454,765,647,0,0,China,big_chinese_city
891,276855319.0,138314.0,7792.0,8,8,8,888,888,0,0,888,556,888,111,888,788,888,888,645,778,778,788,877,888,334,0,888,China,big_chinese_city
705,276201569.0,94336.0,3917.0,8,8,8,888,887,0,0,677,677,888,0,887,888,888,888,221,456,676,887,555,788,545,0,885,China,big_chinese_city
18,272324625.0,31167.0,1899.0,8,6,6,866,856,0,0,745,557,766,0,645,867,756,887,323,653,766,865,755,866,877,0,253,China,big_chinese_city
477,269072724.0,46991.0,1228.0,8,7,5,875,0,0,0,0,0,465,0,554,232,345,223,0,0,0,885,213,466,0,0,0,China,big_chinese_city
993,267927893.0,44038.0,2475.0,8,7,7,877,111,0,788,433,787,876,476,887,777,877,656,0,434,657,766,546,877,666,0,646,China,big_chinese_city
211,267088675.0,358938.0,14701.0,8,8,8,888,653,0,0,788,788,888,0,888,888,888,888,0,535,788,788,888,788,0,0,888,China,big_chinese_city
946,266157463.0,87699.0,3613.0,8,8,7,887,754,0,0,888,888,777,0,787,656,887,888,645,342,567,877,456,888,0,0,434,China,big_chinese_city
8,266020437.0,140907.0,5455.0,8,8,8,888,665,0,0,877,444,788,0,777,778,888,888,333,221,788,888,888,788,888,567,888,China,big_chinese_city
894,265999951.0,47635.0,2730.0,8,7,7,877,324,0,0,566,776,567,0,645,566,867,767,0,844,846,887,656,877,334,0,567,China,big_chinese_city
790,260192255.0,119639.0,7635.0,8,8,8,888,787,0,766,788,778,788,0,888,888,888,878,778,788,888,888,788,788,888,0,667,China,big_chinese_city
28,259116097.0,79762.0,6406.0,8,8,8,888,566,0,264,888,677,678,555,777,778,888,788,567,863,788,788,678,888,455,0,677,China,big_chinese_city
799,258499281.0,7535.0,382.0,8,3,2,832,875,0,0,111,334,532,0,842,666,832,213,854,233,862,732,764,831,0,0,0,China,big_chinese_city
952,258108772.0,86393.0,4400.0,8,8,8,888,866,0,254,888,777,787,0,878,878,888,778,667,435,888,788,887,788,0,0,878,China,big_chinese_city
235,253946285.0,207464.0,7163.0,8,8,8,888,863,0,0,588,888,888,0,788,456,788,688,0,567,555,788,788,888,232,0,658,China,big_chinese_city
444,247697977.0,32843.0,2295.0,8,6,6,866,746,0,0,766,223,555,0,655,567,777,866,333,757,763,866,656,877,212,0,0,China,big_chinese_city
306,247696633.0,78538.0,4710.0,8,8,8,888,776,0,0,877,866,888,0,876,888,888,888,544,667,655,778,756,888,433,0,877,China,big_chinese_city
522,247638698.0,113906.0,7623.0,8,8,8,888,555,0,0,778,888,788,0,888,788,788,788,111,567,888,888,767,788,777,0,0,China,big_chinese_city
438,246580685.0,25511.0,2059.0,8,5,6,856,653,0,345,466,754,866,0,867,877,856,665,334,0,777,856,545,866,323,0,0,China,big_chinese_city
61,245351730.0,35449.0,1905.0,8,6,6,866,112,0,888,624,212,647,0,756,885,866,645,0,732,455,876,244,876,0,0,223,China,big_chinese_city
691,238064113.0,37671.0,2809.0,8,6,7,867,878,0,0,777,847,767,0,777,665,877,767,111,111,867,767,555,877,566,0,667,China,big_chinese_city
665,237069121.0,22791.0,2638.0,8,5,7,857,442,0,0,857,633,888,0,878,533,846,767,0,875,767,756,756,747,566,0,234,China,big_chinese_city
742,234809320.0,103910.0,2863.0,8,8,7,887,888,0,0,756,777,886,0,676,887,787,566,888,787,888,887,888,776,776,0,667,China,big_chinese_city
676,234745343.0,66498.0,7236.0,8,7,8,878,887,0,0,768,878,888,888,888,556,778,878,221,865,888,778,878,878,788,0,888,China,big_chinese_city
208,232951041.0,59835.0,3477.0,8,7,7,877,222,0,0,757,886,777,0,778,666,877,888,232,766,787,777,778,877,585,0,422,China,big_chinese_city
800,232413038.0,58853.0,3401.0,8,7,7,877,566,0,0,555,334,667,788,767,754,767,766,234,855,777,888,778,767,0,0,454,China,big_chinese_city
548,229252130.0,42920.0,1634.0,8,6,5,865,123,446,112,876,854,665,0,675,877,866,776,423,365,554,866,665,765,111,0,886,China,big_chinese_city
77,229170212.0,66465.0,5620.0,8,7,8,878,0,0,0,676,688,788,862,564,342,888,657,0,873,544,778,788,678,211,0,0,China,big_chinese_city
65,226624299.0,49386.0,3661.0,8,7,7,877,667,0,0,657,675,557,0,756,887,667,788,545,856,778,878,868,767,677,0,667,China,big_chinese_city
897,226297821.0,63193.0,739.0,8,7,3,873,243,0,0,676,887,111,0,0,222,884,221,0,112,684,773,112,883,0,0,888,China,big_chinese_city
750,223941333.0,80536.0,3779.0,8,8,8,888,322,0,0,777,666,777,0,787,667,788,677,655,442,576,888,888,677,888,0,0,China,big_chinese_city
943,223763957.0,71460.0,4514.0,8,7,8,878,888,0,0,667,555,878,0,888,665,788,888,877,566,777,888,867,678,0,0,676,China,big_chinese_city
806,223348127.0,83429.0,4030.0,7,8,8,788,667,0,0,767,676,667,111,787,577,677,777,566,344,888,888,776,787,887,0,356,China,big_chinese_city
854,218196211.0,141623.0,2276.0,7,8,6,786,0,0,0,566,132,887,0,777,666,886,877,0,0,777,786,854,887,0,0,778,China,big_chinese_city
999,215064284.0,86459.0,6000.0,7,8,8,788,766,0,0,888,777,888,0,888,888,778,657,767,746,877,888,767,777,446,0,546,China,big_chinese_city
25,212970379.0,20656.0,1415.0,7,5,5,755,213,0,0,878,354,845,0,743,677,844,434,521,322,221,865,556,744,733,0,0,China,big_chinese_city
537,212715675.0,53652.0,2593.0,7,7,7,777,122,0,0,886,111,887,0,435,335,877,577,567,787,453,667,788,877,0,0,0,China,big_chinese_city
995,211171102.0,47710.0,3642.0,7,7,7,777,667,0,321,766,866,777,0,877,778,667,657,878,567,566,878,676,867,755,0,777,China,big_chinese_city
434,211027895.0,68529.0,1292.0,7,7,5,775,0,0,0,111,242,886,0,455,553,674,887,0,0,0,774,423,885,0,0,734,China,big_chinese_city
34,210428749.0,116050.0,5468.0,7,8,8,788,0,0,0,688,888,556,0,888,877,788,888,0,778,666,788,888,777,233,0,445,China,big_chinese_city
660,208256320.0,41449.0,3542.0,7,6,7,767,221,0,0,878,565,867,0,767,877,767,768,323,455,888,877,767,767,456,0,466,China,big_chinese_city
639,207375435.0,35505.0,1359.0,7,6,5,765,333,0,0,356,886,444,0,555,224,876,323,0,111,224,755,433,875,233,212,888,China,big_chinese_city
479,207174204.0,76674.0,9159.0,7,8,8,788,523,0,0,457,677,778,0,758,778,888,788,355,111,878,778,666,888,777,446,112,China,big_chinese_city
279,207058175.0,74087.0,1735.0,7,7,6,776,334,0,0,885,777,556,0,676,645,886,345,0,887,766,775,446,886,211,0,0,China,big_chinese_city
734,203896720.0,108483.0,5088.0,7,8,8,788,778,0,0,425,678,788,0,557,888,777,578,888,888,788,787,888,788,112,0,446,China,big_chinese_city
609,202598298.0,74403.0,3106.0,7,8,7,787,775,0,366,788,656,777,223,787,777,887,878,0,666,565,777,776,877,788,0,776,China,big_chinese_city
774,199938805.0,69059.0,3935.0,7,7,8,778,677,0,0,657,788,666,0,666,888,777,877,576,668,343,888,666,777,0,0,888,China,big_chinese_city
741,199720509.0,25488.0,1675.0,7,5,6,756,555,0,0,546,666,744,0,765,855,754,876,877,556,655,866,767,645,887,0,444,China,big_chinese_city
192,198967068.0,20207.0,659.0,7,5,3,753,0,0,0,873,131,343,0,864,865,653,453,0,0,345,742,354,864,0,0,0,China,big_chinese_city
171,198934000.0,74475.0,630.0,7,8,3,783,234,0,0,887,0,111,0,221,0,883,122,0,0,0,773,0,883,0,0,0,China,big_chinese_city
241,197119149.0,30762.0,897.0,7,6,4,764,0,0,0,884,111,677,0,343,221,864,321,0,0,232,653,886,874,334,0,0,China,big_chinese_city
42,196167477.0,131911.0,4674.0,7,8,8,788,434,0,0,888,656,788,0,777,776,788,687,0,875,677,788,888,888,434,0,776,China,big_chinese_city
992,194434713.0,85253.0,3788.0,7,8,8,788,352,0,0,687,876,777,0,888,766,877,767,244,644,756,788,767,788,333,666,233,China,big_chinese_city
767,194092600.0,53784.0,2731.0,7,7,7,777,676,0,0,667,455,677,0,656,766,756,677,666,475,678,887,676,766,576,0,856,China,big_chinese_city
223,191433149.0,58919.0,3173.0,7,7,7,777,887,211,323,787,677,777,0,867,887,877,677,343,644,666,777,655,877,464,0,212,China,big_chinese_city
739,190722496.0,38791.0,2720.0,7,6,7,767,667,0,112,536,776,766,0,756,888,866,646,877,777,524,777,775,756,0,0,777,China,big_chinese_city
826,186233248.0,39041.0,1398.0,7,6,5,765,888,0,0,754,776,775,0,755,875,765,755,887,776,766,764,877,765,232,0,454,China,big_chinese_city
974,185979026.0,88124.0,4052.0,7,8,8,788,342,0,0,443,0,677,0,776,788,788,678,0,887,533,788,656,888,0,0,754,China,big_chinese_city
27,184650671.0,68547.0,6909.0,7,7,8,778,766,0,0,888,888,878,0,868,777,788,688,567,121,445,768,434,888,0,0,777,China,big_chinese_city
32,183286736.0,102145.0,7266.0,7,8,8,788,888,0,0,678,888,888,0,877,888,778,888,0,678,555,788,788,788,111,0,111,China,big_chinese_city
769,178051237.0,64895.0,2563.0,7,7,7,777,577,0,0,677,655,877,0,887,677,887,777,665,676,676,676,676,887,553,0,464,China,big_chinese_city
274,176915754.0,14401.0,869.0,7,4,4,744,0,0,0,111,111,722,0,854,812,435,743,0,211,822,764,111,734,0,0,0,China,big_chinese_city
30,175123854.0,44771.0,1450.0,7,7,5,775,441,0,0,334,345,766,0,776,866,775,873,0,441,433,765,565,876,0,0,0,China,big_chinese_city
406,174789928.0,25326.0,1135.0,7,5,4,754,874,0,0,774,466,323,0,832,875,866,454,764,475,853,754,543,865,121,0,0,China,big_chinese_city
784,174730150.0,50955.0,1770.0,7,7,6,776,0,0,0,264,464,677,0,685,686,876,863,453,121,444,775,666,876,0,0,231,China,big_chinese_city
776,174113527.0,26426.0,1563.0,7,6,5,765,776,0,0,745,855,665,0,545,666,745,877,765,764,866,766,565,754,0,0,334,China,big_chinese_city
336,171986592.0,60814.0,2403.0,7,7,7,777,635,0,0,776,655,777,0,787,556,876,776,0,0,645,787,777,776,534,0,787,China,big_chinese_city
46,170195449.0,35618.0,2073.0,7,6,6,766,566,0,0,465,645,766,0,666,776,766,555,0,0,446,776,788,766,753,0,888,China,big_chinese_city
752,169372432.0,55875.0,3404.0,7,7,7,777,523,0,0,778,556,766,0,777,657,677,877,657,352,888,777,888,666,645,0,646,China,big_chinese_city
670,169088216.0,101348.0,4819.0,7,8,8,788,888,0,0,656,888,768,0,886,788,788,667,412,767,565,788,677,788,777,0,233,China,big_chinese_city
796,168791871.0,47316.0,2702.0,7,7,7,777,556,0,0,767,567,677,0,888,765,877,423,447,547,454,777,557,677,453,0,0,China,big_chinese_city
407,168754055.0,40223.0,2740.0,7,6,7,767,112,0,0,446,888,776,0,777,663,877,788,212,456,666,767,757,867,645,0,0,China,big_chinese_city
84,167928122.0,14911.0,1478.0,7,4,5,745,0,0,0,344,0,866,0,532,525,845,635,446,877,222,745,877,856,0,0,767,China,big_chinese_city
809,167224289.0,133616.0,4205.0,7,8,8,788,776,0,622,335,676,888,236,776,888,688,878,687,887,777,788,788,788,655,0,345,China,big_chinese_city
760,166683543.0,31175.0,1807.0,7,6,6,766,443,0,524,867,565,756,0,744,777,656,655,765,344,676,876,777,644,567,0,665,China,big_chinese_city
778,166554783.0,98561.0,1675.0,7,8,6,786,465,0,0,663,565,675,0,543,564,674,564,686,685,353,887,787,564,0,0,733,China,big_chinese_city
757,166369574.0,58888.0,3409.0,7,7,7,777,855,0,0,667,776,767,0,777,878,667,867,765,765,653,788,778,677,543,0,0,China,big_chinese_city
761,166208180.0,79892.0,2841.0,7,8,7,787,677,0,0,566,677,886,0,887,888,777,345,888,788,342,787,887,776,0,0,0,China,big_chinese_city
20,163769788.0,52645.0,4207.0,7,7,8,778,753,0,0,878,445,767,0,777,778,777,878,554,777,788,778,777,778,877,665,555,China,big_chinese_city
442,160902698.0,53359.0,5153.0,7,7,8,778,556,0,0,546,633,678,0,778,211,878,778,788,123,242,668,345,678,778,0,0,China,big_chinese_city
954,160342997.0,45594.0,2370.0,7,7,7,777,0,0,0,666,222,876,0,677,787,777,875,111,643,888,667,878,665,645,0,221,China,big_chinese_city
22,159325610.0,50341.0,2470.0,7,7,7,777,323,0,777,566,466,777,0,887,666,776,645,122,553,677,777,866,777,888,0,545,China,big_chinese_city
533,156651855.0,39398.0,2356.0,7,6,6,766,887,0,555,236,0,454,0,788,131,455,753,0,0,242,777,0,875,0,0,0,China,big_chinese_city
207,155991828.0,82412.0,4290.0,7,8,8,788,554,0,0,787,535,778,0,888,556,788,788,212,688,788,777,888,777,876,0,424,China,big_chinese_city
852,153035821.0,25886.0,1988.0,7,5,6,756,555,0,0,777,443,666,0,877,555,746,856,432,242,866,766,444,756,576,0,353,China,big_chinese_city
43,152965167.0,74956.0,5938.0,7,8,8,788,0,0,0,568,787,678,0,778,888,778,778,0,735,888,788,766,788,221,0,475,China,big_chinese_city
80,152857598.0,63695.0,3918.0,7,7,8,778,678,0,0,567,677,668,632,788,864,778,567,334,765,454,788,544,777,566,0,665,China,big_chinese_city
841,152603450.0,48645.0,3643.0,7,7,7,777,743,0,0,878,555,677,0,677,778,767,566,866,234,877,778,668,766,0,0,877,China,big_chinese_city
515,151885941.0,43448.0,2161.0,7,6,6,766,131,0,478,111,788,565,0,656,353,876,888,111,875,875,766,455,776,456,0,0,China,big_chinese_city
976,151879301.0,42582.0,2078.0,7,6,6,766,675,0,111,877,888,666,0,787,777,776,776,111,753,765,766,665,766,456,0,885,China,big_chinese_city
49,151182451.0,101486.0,4216.0,7,8,8,788,878,0,445,555,887,788,0,787,788,788,778,645,755,886,787,545,788,0,0,778,China,big_chinese_city
835,151148717.0,68159.0,2051.0,7,7,6,776,556,0,0,765,556,787,0,535,655,555,786,656,456,887,776,777,886,767,0,511,China,big_chinese_city
842,150427640.0,109086.0,4453.0,7,8,8,788,567,0,0,677,878,787,0,787,887,788,577,778,688,687,788,888,677,0,0,0,China,big_chinese_city
377,150125570.0,86622.0,1967.0,7,8,6,786,556,0,0,873,754,432,0,243,344,775,875,0,0,212,788,112,753,0,0,0,China,big_chinese_city
953,149488181.0,47326.0,2522.0,7,7,7,777,0,0,0,876,785,767,0,776,776,777,767,0,111,777,767,888,766,788,0,664,China,big_chinese_city
829,148782200.0,85583.0,1639.0,7,8,6,786,567,0,0,211,556,885,0,355,887,685,234,887,788,343,675,886,785,665,0,788,China,big_chinese_city
811,148683967.0,21891.0,1293.0,7,5,5,755,656,0,0,345,566,655,0,665,777,544,544,777,777,545,865,766,633,0,0,332,China,big_chinese_city
371,148525741.0,78603.0,6276.0,7,8,8,788,567,0,0,888,777,788,0,677,677,788,678,334,577,788,788,767,788,445,0,0,China,big_chinese_city
749,146662251.0,50798.0,3274.0,7,7,7,777,756,0,0,757,677,766,0,767,888,767,767,878,577,434,777,777,656,345,0,646,China,big_chinese_city
339,146343503.0,246193.0,5111.0,7,8,8,788,464,0,565,888,876,778,345,788,678,888,778,655,455,888,678,555,788,0,0,346,China,big_chinese_city
726,145566314.0,73784.0,3500.0,7,7,7,777,678,0,0,877,456,777,0,777,767,667,567,678,733,777,888,778,567,566,0,888,China,big_chinese_city
650,145263725.0,47290.0,885.0,7,7,4,774,411,0,0,323,111,654,0,323,432,874,886,0,787,222,663,674,774,887,0,0,China,big_chinese_city
822,142005862.0,23681.0,1677.0,7,5,6,756,545,0,0,766,442,656,0,665,544,646,555,433,222,756,866,647,544,0,0,111,China,big_chinese_city
